aircraft_id,flight_date,flight_hours,cycles,avg_temp,time_since_last_maintenance,sensor_vibration,oil_pressure,maintenance_flag,maintenance_cost,failure_within_30days
AIR_097,2023-06-27,3.59,3,38.5,82,0.494,50.43,0,0,0
AIR_097,2023-06-22,2.51,2,20.6,75,0.721,44.25,0,0,1
AIR_097,2023-11-29,1.17,2,10.8,78,0.259,45.95,0,0,1
AIR_097,2023-05-22,1.68,3,9.4,49,0.665,44.44,0,0,1
AIR_097,2023-08-17,2.01,2,-3.5,75,0.557,51.93,0,0,1
AIR_097,2023-11-26,2.71,1,11.6,64,0.497,50.15,1,5522,0
AIR_097,2023-03-12,1.48,3,2.2,72,1.01,48.64,0,0,1
AIR_097,2023-06-27,2.99,3,10.0,71,0.343,48.47,0,0,0
AIR_097,2023-10-09,2.73,2,24.2,62,0.478,49.69,0,0,0
AIR_097,2023-09-21,2.84,1,4.4,52,0.368,47.72,0,0,1
AIR_097,2023-05-13,3.04,1,3.3,67,0.146,53.71,0,0,0
AIR_097,2023-10-31,2.19,2,17.4,73,0.55,47.58,0,0,1
AIR_097,2023-02-22,3.2,3,24.4,45,0.38,57.38,0,0,0
AIR_097,2023-03-29,2.34,3,11.9,82,0.244,46.73,0,0,1
AIR_097,2023-12-28,2.03,3,11.0,53,0.589,52.14,0,0,1
AIR_097,2023-06-12,1.91,1,20.3,62,0.418,58.45,0,0,0
AIR_097,2023-10-01,1.34,1,19.3,85,0.182,47.28,0,0,0
AIR_097,2023-03-12,3.96,2,23.0,60,0.192,39.24,0,0,1
AIR_098,2023-04-24,3.64,1,7.1,188,0.128,51.81,0,0,1
AIR_098,2023-05-31,2.61,3,19.5,184,0.45,49.18,0,0,1
AIR_098,2023-09-15,3.15,3,28.4,209,0.688,45.99,0,0,1
AIR_098,2023-05-22,2.14,3,11.0,186,0.256,39.05,0,0,0
AIR_098,2023-03-21,3.22,1,7.9,170,0.366,54.44,0,0,1
AIR_098,2023-01-10,1.29,2,27.1,181,0.569,45.77,0,0,0
AIR_098,2023-08-29,3.28,1,3.8,169,0.37,42.19,0,0,1
AIR_098,2023-05-15,3.16,3,3.8,174,0.429,58.89,0,0,0
AIR_098,2023-02-13,2.87,1,21.1,209,0.408,54.44,0,0,1
AIR_098,2023-08-12,2.54,1,27.9,182,0.702,60.88,0,0,0
AIR_098,2023-11-06,2.51,2,8.9,202,0.644,53.92,0,0,0
AIR_098,2023-02-27,1.82,2,4.4,183,0.245,50.59,0,0,0
AIR_098,2023-12-13,2.7,1,9.1,211,0.772,61.84,0,0,1
AIR_098,2023-05-30,3.56,1,15.3,175,0.7,48.92,0,0,0
AIR_098,2023-10-15,2.97,2,1.8,209,0.579,44.11,0,0,1
AIR_098,2023-04-19,2.71,3,6.4,198,0.632,56.42,1,19940,1
AIR_098,2023-06-20,2.3,1,23.0,199,0.801,57.61,0,0,1
AIR_098,2023-02-04,2.92,2,5.8,209,0.73,49.0,0,0,1
AIR_098,2023-08-01,3.62,3,7.3,192,0.078,54.68,0,0,1
AIR_098,2023-04-08,3.32,2,28.1,175,0.86,39.74,0,0,1
AIR_098,2023-01-10,2.65,1,37.5,180,0.488,50.39,0,0,1
AIR_098,2023-10-27,2.99,2,26.3,173,0.892,46.31,1,10614,1
AIR_098,2023-03-04,3.84,2,3.9,199,0.588,48.23,0,0,1
AIR_098,2023-06-15,2.83,1,37.3,184,0.543,56.68,0,0,1
AIR_098,2023-08-26,1.82,2,9.2,200,0.679,48.27,0,0,1
AIR_098,2023-10-03,3.89,1,7.2,208,0.196,40.64,0,0,1
AIR_098,2023-03-19,2.95,1,25.5,186,0.382,43.5,0,0,1
AIR_098,2023-10-05,2.31,2,-5.0,175,0.55,52.53,0,0,0
AIR_098,2023-12-20,2.97,1,10.4,196,0.4,50.39,0,0,1
AIR_098,2023-05-12,2.3,3,18.9,193,0.474,47.48,0,0,1
AIR_098,2023-04-19,2.11,2,-4.8,185,0.309,49.49,0,0,1
AIR_098,2023-06-05,1.81,2,10.1,208,0.425,47.02,0,0,1
AIR_098,2023-06-30,2.33,2,13.7,204,0.583,49.9,0,0,1
AIR_098,2023-04-22,1.74,3,6.2,187,1.022,45.82,0,0,1
AIR_098,2023-08-29,1.8,1,16.6,180,0.691,56.36,0,0,1
AIR_098,2023-07-27,3.13,3,16.7,194,0.57,52.32,0,0,1
AIR_098,2023-06-08,1.44,2,13.3,169,0.229,61.0,0,0,1
AIR_098,2023-01-20,2.04,3,20.2,196,0.382,44.92,0,0,1
AIR_098,2023-08-03,3.05,1,18.0,179,0.596,56.91,0,0,1
AIR_098,2023-02-07,3.7,1,17.5,171,0.228,51.94,0,0,0
AIR_098,2023-04-27,3.35,1,7.9,185,0.543,53.57,0,0,0
AIR_098,2023-08-12,2.37,1,10.6,179,0.507,54.08,0,0,0
AIR_098,2023-11-10,1.89,1,2.4,182,0.518,45.02,0,0,1
AIR_098,2023-08-29,2.07,2,22.2,189,0.299,52.19,0,0,1
AIR_098,2023-04-27,1.98,1,10.6,201,0.848,54.0,0,0,0
AIR_098,2023-02-12,3.01,1,-2.1,181,0.145,44.29,0,0,1
AIR_098,2023-03-13,2.99,3,31.9,207,0.851,60.57,0,0,0
AIR_098,2023-08-06,2.94,1,29.1,184,0.545,57.86,0,0,1
AIR_098,2023-02-22,1.97,2,14.9,213,0.394,47.21,0,0,1
AIR_098,2023-11-18,2.9,1,-1.1,205,0.539,50.82,0,0,0
AIR_098,2023-09-26,3.31,2,12.7,202,0.101,52.62,0,0,1
AIR_098,2023-07-23,1.16,3,8.5,169,0.271,47.24,0,0,0
AIR_098,2023-12-31,2.61,3,4.5,189,0.576,51.46,0,0,0
AIR_098,2023-09-16,1.42,3,-2.5,198,0.693,48.68,0,0,1
AIR_098,2023-07-09,1.77,2,12.6,175,0.099,54.56,0,0,0
AIR_098,2023-05-13,1.73,2,42.2,174,0.579,49.37,0,0,1
AIR_098,2023-08-22,2.0,3,11.6,172,0.578,43.04,0,0,1
AIR_098,2023-10-28,2.87,2,5.7,200,0.907,43.25,0,0,0
AIR_098,2023-06-22,3.01,3,30.1,171,0.687,50.99,0,0,1
AIR_098,2023-06-03,2.83,2,-0.6,189,0.777,52.88,0,0,1
AIR_098,2023-03-25,2.67,2,18.1,180,0.431,47.82,0,0,1
AIR_098,2023-11-24,2.55,2,15.7,182,0.072,53.39,0,0,1
AIR_098,2023-05-12,2.83,3,29.4,175,0.24,45.78,0,0,1
AIR_098,2023-06-05,3.14,1,17.7,203,0.662,46.62,0,0,1
AIR_098,2023-02-28,1.03,3,13.6,192,0.531,54.01,0,0,1
AIR_098,2023-02-13,1.88,1,9.5,184,0.873,52.79,0,0,1
AIR_098,2023-07-03,2.39,2,21.0,192,0.307,44.61,0,0,1
AIR_098,2023-03-14,1.93,1,24.0,208,0.478,43.39,0,0,0
AIR_098,2023-09-09,2.14,3,-0.1,171,0.523,46.98,0,0,1
AIR_098,2023-11-24,1.59,2,22.3,172,0.361,47.5,0,0,1
AIR_098,2023-03-07,2.73,2,19.8,209,0.681,55.19,0,0,0
AIR_098,2023-08-10,2.56,1,1.2,210,0.743,48.82,0,0,0
AIR_098,2023-11-05,2.39,2,20.3,170,0.25,50.38,0,0,0
AIR_098,2023-07-19,3.29,1,19.3,175,0.475,57.81,0,0,1
AIR_098,2023-08-28,3.25,3,2.2,195,0.909,48.27,0,0,1
AIR_098,2023-01-18,2.69,3,8.0,206,0.873,47.9,0,0,1
AIR_098,2023-08-23,2.42,1,24.5,184,0.401,63.16,0,0,1
AIR_098,2023-02-18,2.24,3,26.0,205,0.231,55.35,0,0,1
AIR_098,2023-03-06,1.91,2,18.5,181,0.088,43.11,0,0,0
AIR_098,2023-07-16,3.51,3,21.6,188,0.224,53.25,0,0,0
AIR_099,2023-02-01,3.16,3,29.9,162,0.239,43.53,0,0,1
AIR_099,2023-12-03,2.53,3,12.7,134,0.371,45.06,0,0,1
AIR_099,2023-07-14,3.5,3,17.6,132,0.095,41.91,1,9275,1
AIR_099,2023-05-06,3.96,2,11.3,153,0.25,54.56,0,0,0
AIR_099,2023-12-16,3.32,2,17.7,151,0.876,58.45,0,0,1
AIR_099,2023-01-08,0.71,2,6.2,149,0.572,59.09,0,0,1
AIR_099,2023-11-10,3.07,3,3.1,173,0.198,43.18,0,0,1
AIR_099,2023-03-03,3.32,2,17.1,148,0.933,56.99,0,0,1
AIR_099,2023-11-10,2.08,2,13.8,153,0.548,56.4,0,0,1
AIR_099,2023-10-16,2.89,1,18.6,174,0.471,47.01,0,0,1
AIR_099,2023-08-04,2.56,1,20.6,167,0.627,52.15,0,0,1
AIR_099,2023-10-22,1.99,2,19.3,159,0.333,43.7,0,0,1
AIR_099,2023-08-25,2.67,1,-4.8,134,0.534,59.49,0,0,1
AIR_099,2023-01-19,3.29,2,9.7,153,0.694,54.26,0,0,0
AIR_099,2023-06-22,3.29,2,26.0,144,0.586,44.48,0,0,0
AIR_099,2023-07-20,2.05,3,25.2,175,0.813,49.29,0,0,0
AIR_099,2023-12-16,1.99,2,6.6,169,0.558,55.52,0,0,0
AIR_099,2023-10-09,3.19,2,8.0,151,0.308,52.83,0,0,1
AIR_099,2023-03-17,1.63,1,18.3,132,0.781,53.16,0,0,0
AIR_099,2023-05-18,1.23,1,11.3,153,0.46,52.28,0,0,1
AIR_099,2023-12-23,1.68,1,9.9,156,0.369,44.91,0,0,1
AIR_099,2023-11-18,2.99,2,12.7,135,0.584,45.49,0,0,1
AIR_099,2023-06-09,3.43,2,15.6,164,0.662,54.29,0,0,0
AIR_099,2023-01-14,2.87,1,11.1,153,0.678,55.37,1,10416,0
AIR_099,2023-07-30,1.93,3,12.7,133,0.57,52.5,0,0,1
AIR_099,2023-07-01,2.96,3,16.2,172,0.441,45.73,0,0,1
AIR_099,2023-12-09,2.42,2,5.3,171,0.394,52.04,0,0,0
AIR_099,2023-08-07,2.31,2,3.1,155,0.588,48.21,0,0,1
AIR_099,2023-10-26,3.04,3,13.8,157,0.507,52.51,0,0,1
AIR_099,2023-10-25,2.1,1,13.0,174,0.598,51.52,0,0,1
AIR_099,2023-06-07,2.94,1,4.7,162,0.587,51.7,0,0,1
AIR_099,2023-01-21,1.87,1,14.3,135,0.391,58.15,0,0,0
AIR_099,2023-03-05,2.71,2,7.6,136,0.488,53.15,1,10752,0
AIR_099,2023-09-24,3.09,3,0.3,137,0.805,57.09,0,0,1
AIR_099,2023-03-03,1.78,3,20.4,158,0.55,41.11,0,0,0
AIR_099,2023-09-28,2.88,2,17.3,154,0.758,44.98,0,0,1
AIR_099,2023-11-29,2.83,2,13.5,155,0.545,52.41,0,0,1
AIR_099,2023-04-04,1.66,2,23.3,152,0.247,43.67,0,0,0
AIR_099,2023-03-03,1.81,2,4.9,136,0.537,40.69,0,0,1
AIR_099,2023-08-04,2.38,1,5.3,137,0.421,49.69,0,0,1
AIR_099,2023-03-14,2.32,2,25.9,133,0.641,58.84,0,0,0
AIR_099,2023-01-07,1.56,1,29.9,166,0.549,51.38,0,0,0
AIR_099,2023-03-30,2.29,1,12.2,140,0.581,53.29,0,0,1
AIR_099,2023-04-26,1.54,1,0.1,134,0.358,47.82,0,0,0
AIR_099,2023-02-12,3.36,3,36.3,152,0.646,57.89,0,0,1
AIR_099,2023-06-06,2.59,3,26.1,136,0.374,54.03,0,0,1
AIR_099,2023-12-15,1.32,1,-7.3,145,0.368,54.22,0,0,0
AIR_099,2023-01-13,2.62,1,8.9,166,0.584,51.22,0,0,1
AIR_099,2023-03-22,4.01,1,13.4,155,0.578,46.6,0,0,1
AIR_099,2023-06-26,2.96,1,20.3,136,0.693,53.36,0,0,1
AIR_099,2023-12-29,2.08,2,10.6,165,0.436,45.26,0,0,1
AIR_099,2023-03-03,0.95,1,0.1,161,0.134,50.0,0,0,1
AIR_099,2023-07-19,3.67,3,22.6,141,0.458,46.19,0,0,1
AIR_099,2023-03-25,2.51,2,15.6,147,0.265,38.82,0,0,1
AIR_099,2023-05-31,2.05,3,19.2,133,0.376,41.88,0,0,1
AIR_099,2023-10-25,3.17,3,7.8,133,0.565,53.29,0,0,0
AIR_099,2023-04-08,3.33,1,5.8,166,0.776,58.33,0,0,0
AIR_099,2023-11-21,2.79,2,6.0,153,0.612,47.56,0,0,1
AIR_099,2023-12-02,2.28,2,32.8,132,0.497,53.73,1,22073,1
AIR_099,2023-08-05,4.03,1,20.9,174,0.615,53.33,0,0,1
AIR_099,2023-07-20,2.76,3,9.6,131,0.363,52.56,0,0,1
AIR_099,2023-02-07,3.12,1,20.9,147,0.416,49.36,0,0,1
AIR_099,2023-09-23,1.32,3,22.2,171,0.469,57.17,0,0,0
AIR_099,2023-10-30,2.28,2,13.7,175,0.632,58.1,0,0,1
AIR_099,2023-03-31,1.12,2,-5.6,167,0.8,49.74,0,0,1
AIR_099,2023-04-13,1.99,1,21.5,174,0.292,46.47,0,0,1
AIR_099,2023-02-13,1.96,2,5.2,165,0.623,47.1,0,0,1
AIR_099,2023-08-30,1.7,2,26.3,137,0.365,52.08,0,0,1
AIR_099,2023-10-15,4.28,3,-0.6,156,0.489,56.06,0,0,1
AIR_099,2023-03-12,3.26,3,21.4,159,0.466,44.75,0,0,0
AIR_099,2023-02-11,2.37,2,4.0,162,0.379,48.29,0,0,1
AIR_099,2023-04-27,3.18,3,22.3,154,0.406,50.16,1,19874,1
AIR_099,2023-02-15,2.92,1,19.9,168,0.565,48.31,0,0,0
AIR_099,2023-03-13,1.9,1,4.7,136,0.222,50.26,0,0,1
AIR_099,2023-11-02,3.58,1,-8.1,148,0.665,53.05,0,0,0
AIR_099,2023-04-14,2.01,3,26.0,142,0.097,51.47,0,0,1
AIR_099,2023-08-17,3.04,1,12.0,148,0.444,43.37,0,0,0
AIR_099,2023-09-22,2.21,1,5.6,134,0.372,50.49,0,0,1
AIR_099,2023-07-07,2.96,1,21.4,167,0.523,53.0,0,0,1
AIR_099,2023-06-10,1.89,2,22.2,175,0.259,50.45,0,0,1
AIR_100,2023-03-05,2.94,3,13.5,116,0.192,45.42,0,0,1
AIR_100,2023-06-16,3.35,3,9.7,90,0.683,45.73,0,0,1
AIR_100,2023-06-28,1.8,1,4.0,91,0.548,51.6,0,0,1
AIR_100,2023-04-19,3.34,1,12.5,117,0.539,46.91,0,0,1
AIR_100,2023-11-15,0.5,2,13.5,101,0.604,52.17,0,0,0
AIR_100,2023-06-20,1.82,2,19.2,105,0.585,47.4,0,0,1
AIR_100,2023-03-21,1.77,2,25.8,78,0.288,49.75,0,0,0
AIR_100,2023-05-04,1.69,3,19.9,106,0.548,43.88,1,19254,1
AIR_100,2023-02-05,3.09,3,25.2,87,0.521,48.43,0,0,0
AIR_100,2023-04-30,1.7,2,7.7,98,0.809,45.27,0,0,0
AIR_100,2023-08-29,2.54,2,8.3,84,0.645,51.23,0,0,1
AIR_100,2023-09-02,3.09,1,29.0,102,0.631,48.58,0,0,1
AIR_100,2023-04-01,1.33,3,18.3,95,0.439,49.25,1,15832,1
AIR_100,2023-01-14,2.15,3,42.8,112,0.435,52.77,0,0,1
AIR_100,2023-08-15,3.64,1,27.4,101,0.667,57.92,0,0,1
AIR_100,2023-06-11,3.13,3,12.3,88,0.248,52.22,0,0,0
AIR_100,2023-04-15,3.67,1,20.8,110,0.613,55.95,0,0,1
AIR_100,2023-10-22,2.58,3,35.0,98,0.742,45.4,0,0,1
AIR_100,2023-08-26,2.65,1,10.2,94,0.397,53.39,0,0,1
AIR_100,2023-09-23,1.76,2,37.5,102,0.105,56.53,0,0,1
AIR_100,2023-08-14,2.73,1,-2.9,97,0.586,59.66,0,0,1
AIR_100,2023-02-01,1.95,1,27.0,91,0.597,47.9,0,0,0
AIR_100,2023-09-20,0.83,3,15.5,112,0.639,40.06,0,0,0
AIR_100,2023-06-26,2.61,2,8.2,91,0.584,58.64,0,0,0
AIR_100,2023-08-15,2.63,2,15.0,79,0.519,52.34,0,0,1
AIR_100,2023-02-17,3.69,2,19.3,94,0.491,55.11,0,0,1
AIR_100,2023-01-10,2.77,1,-7.1,113,0.593,44.27,0,0,1
AIR_100,2023-09-29,2.94,1,18.5,85,0.682,52.32,0,0,0
AIR_100,2023-09-10,1.8,1,14.3,78,0.515,55.49,0,0,0
AIR_100,2023-07-16,2.81,3,17.9,105,0.587,55.92,0,0,1
AIR_100,2023-12-13,2.27,3,7.2,89,0.543,43.79,0,0,0
AIR_100,2023-12-18,2.24,3,17.2,77,0.445,46.32,0,0,1
AIR_100,2023-09-03,3.0,1,-1.9,93,0.698,51.96,0,0,0
AIR_100,2023-05-14,2.12,2,14.2,86,1.067,55.58,0,0,1
AIR_100,2023-06-23,0.87,2,7.3,84,0.282,58.7,0,0,0
AIR_100,2023-03-12,2.21,2,20.2,100,0.158,49.89,0,0,0
AIR_100,2023-01-25,2.41,1,10.3,77,0.757,47.67,0,0,1
AIR_100,2023-12-27,3.22,1,2.2,104,0.464,55.71,0,0,1
AIR_100,2023-06-20,4.09,3,14.2,98,0.713,45.61,0,0,1
AIR_100,2023-10-27,2.78,1,20.5,113,0.368,48.53,0,0,0
AIR_100,2023-01-02,2.88,3,-7.9,101,0.773,45.97,0,0,0
AIR_100,2023-09-29,2.54,1,10.1,99,0.614,48.74,0,0,0
AIR_100,2023-08-02,2.93,1,18.9,95,0.499,50.13,0,0,1
AIR_100,2023-02-12,2.17,3,19.4,92,0.775,45.26,0,0,1
AIR_100,2023-05-02,4.04,1,11.0,100,0.629,53.2,0,0,0
AIR_100,2023-09-25,1.92,1,12.5,88,0.392,50.9,0,0,1
AIR_100,2023-04-11,2.18,2,15.7,75,0.187,47.11,0,0,1
AIR_100,2023-09-04,2.74,1,-1.8,94,0.794,50.2,0,0,0
AIR_100,2023-10-10,2.81,2,12.8,91,0.572,40.98,0,0,1
AIR_100,2023-09-05,2.88,2,13.6,88,0.478,53.13,0,0,0
AIR_100,2023-10-15,3.03,2,-1.4,113,0.617,46.8,0,0,0
AIR_100,2023-09-17,2.67,2,14.0,91,0.235,56.78,0,0,0
AIR_100,2023-06-08,1.79,3,-10.4,103,0.14,50.68,0,0,1
AIR_100,2023-12-12,2.59,1,18.7,102,0.752,48.29,0,0,0
AIR_100,2023-02-24,3.99,2,25.2,85,0.581,43.97,0,0,1
AIR_100,2023-11-07,2.91,1,9.7,109,0.708,48.43,0,0,1
AIR_100,2023-08-05,2.85,2,14.6,113,0.289,47.82,0,0,1
AIR_100,2023-11-11,3.14,1,4.2,114,0.802,50.53,0,0,0
AIR_100,2023-08-30,2.59,2,16.8,102,0.226,50.39,0,0,0
AIR_100,2023-09-27,2.84,1,5.9,101,0.555,56.69,0,0,0
AIR_100,2023-04-07,1.47,3,11.8,100,0.548,49.0,0,0,1
AIR_100,2023-05-02,1.09,2,17.5,75,0.281,47.81,0,0,0
AIR_100,2023-07-02,3.65,1,24.6,92,0.537,58.71,0,0,1
AIR_100,2023-01-14,2.73,3,16.6,91,0.635,57.73,0,0,1
AIR_100,2023-08-19,2.62,1,17.6,99,0.144,51.83,1,16835,0
AIR_100,2023-08-14,1.92,1,36.9,87,0.187,54.04,0,0,1
AIR_100,2023-02-17,4.71,3,8.1,80,0.369,51.03,0,0,1
AIR_100,2023-01-16,3.28,1,24.2,105,0.679,50.95,0,0,0
AIR_100,2023-08-01,2.18,2,17.1,90,0.698,51.79,0,0,1
AIR_100,2023-07-16,2.32,3,16.3,80,0.814,59.86,0,0,1
AIR_100,2023-12-13,3.29,2,19.6,90,0.597,53.75,0,0,1
AIR_100,2023-02-16,2.67,2,0.4,106,0.371,50.9,0,0,1
AIR_100,2023-01-05,2.47,1,1.3,78,0.777,47.1,0,0,0
AIR_100,2023-10-08,2.66,2,3.0,101,0.359,51.96,0,0,1
AIR_100,2023-06-24,2.81,1,20.4,92,0.26,49.24,0,0,1
AIR_100,2023-10-06,2.25,3,5.8,76,0.334,46.7,0,0,1
AIR_100,2023-06-27,0.63,1,20.2,91,0.741,48.28,0,0,0
AIR_100,2023-12-13,3.34,3,19.0,108,0.511,56.6,0,0,1
AIR_100,2023-12-25,3.02,1,3.9,74,0.272,46.73,0,0,1
AIR_100,2023-04-30,4.07,2,-7.5,87,0.6,56.8,0,0,1
AIR_101,2023-12-10,1.86,2,16.4,164,0.681,57.9,0,0,0
AIR_101,2023-06-08,1.18,3,0.9,124,0.463,48.98,0,0,0
AIR_101,2023-07-29,0.99,1,24.5,130,0.429,56.03,0,0,1
AIR_101,2023-03-11,3.74,2,10.3,150,0.516,53.4,0,0,1
AIR_101,2023-06-07,2.2,1,32.1,131,0.679,47.43,0,0,1
AIR_101,2023-02-07,2.8,1,26.2,164,0.554,37.27,0,0,1
AIR_101,2023-03-03,2.28,3,34.4,128,0.315,49.02,0,0,1
AIR_101,2023-03-07,2.83,1,25.4,126,0.299,50.06,0,0,1
AIR_101,2023-02-02,2.31,1,27.6,129,0.189,52.6,0,0,1
AIR_101,2023-09-24,2.81,3,12.7,128,0.475,57.97,0,0,0
AIR_101,2023-12-10,2.08,1,16.5,151,0.594,54.23,0,0,1
AIR_101,2023-02-19,1.74,2,21.0,146,0.279,41.46,0,0,0
AIR_101,2023-01-05,1.89,2,25.3,127,0.277,54.07,0,0,1
AIR_101,2023-11-17,2.12,2,19.2,133,0.842,44.1,0,0,1
AIR_101,2023-12-23,2.77,2,18.2,155,0.779,49.4,0,0,1
AIR_101,2023-11-28,1.83,3,35.4,150,0.575,49.22,0,0,1
AIR_101,2023-06-04,2.64,1,22.3,147,0.312,54.76,0,0,0
AIR_101,2023-08-15,2.14,1,41.6,134,0.754,45.53,0,0,1
AIR_101,2023-11-27,2.41,1,7.0,146,0.35,46.22,0,0,0
AIR_101,2023-10-04,1.69,2,10.7,164,0.731,48.17,0,0,1
AIR_101,2023-08-09,3.18,1,32.0,120,0.82,37.89,0,0,1
AIR_101,2023-01-02,3.09,2,17.3,122,0.406,53.5,0,0,1
AIR_101,2023-03-28,2.97,1,17.9,137,0.462,44.47,0,0,1
AIR_101,2023-10-13,1.77,3,-0.6,130,0.538,36.2,0,0,1
AIR_101,2023-05-23,2.82,3,15.2,153,1.141,53.86,0,0,1
AIR_101,2023-03-20,3.03,1,9.6,143,0.596,48.86,0,0,0
AIR_101,2023-02-11,2.9,2,32.6,148,0.125,56.83,0,0,0
AIR_101,2023-02-17,2.45,3,10.1,153,0.339,44.5,0,0,1
AIR_101,2023-01-06,3.01,3,32.9,159,0.309,50.4,0,0,1
AIR_101,2023-05-20,2.03,2,5.5,125,0.555,57.96,0,0,0
AIR_101,2023-05-23,1.67,3,28.1,130,0.276,49.81,0,0,0
AIR_101,2023-03-07,3.25,3,9.0,149,0.387,48.53,0,0,1
AIR_101,2023-06-30,2.61,2,23.9,123,0.474,48.59,0,0,0
AIR_101,2023-10-16,2.33,3,9.4,134,0.694,45.33,0,0,1
AIR_101,2023-07-16,2.22,1,38.9,121,0.532,46.21,0,0,1
AIR_101,2023-04-06,3.64,3,15.6,133,0.935,48.59,0,0,1
AIR_101,2023-01-14,2.31,2,19.7,159,0.599,60.31,0,0,0
AIR_101,2023-03-07,2.33,3,23.6,154,0.432,53.88,0,0,1
AIR_101,2023-03-29,1.83,3,19.3,140,0.371,49.49,0,0,1
AIR_101,2023-05-03,1.36,3,13.1,145,0.627,49.15,0,0,1
AIR_101,2023-02-01,2.42,3,13.4,145,0.685,53.53,0,0,1
AIR_101,2023-09-17,3.0,3,25.0,121,0.513,49.68,0,0,1
AIR_101,2023-05-04,2.26,3,5.9,157,0.782,49.48,0,0,1
AIR_101,2023-09-28,2.94,2,8.3,156,0.472,53.02,0,0,0
AIR_101,2023-01-06,2.16,3,31.0,133,0.401,48.87,0,0,1
AIR_101,2023-08-20,2.86,1,10.2,143,0.347,46.56,0,0,1
AIR_101,2023-02-07,2.95,3,3.3,163,0.549,47.48,0,0,0
AIR_101,2023-07-05,2.12,3,-2.1,124,0.124,62.25,0,0,0
AIR_101,2023-07-29,2.11,1,24.9,122,0.209,41.68,0,0,0
AIR_101,2023-02-01,1.93,1,5.4,129,0.637,49.01,0,0,1
AIR_101,2023-05-07,2.88,3,12.1,134,0.026,44.08,0,0,1
AIR_101,2023-12-14,1.36,1,13.9,148,0.399,47.39,0,0,1
AIR_101,2023-01-12,3.84,3,1.7,158,0.233,53.02,0,0,1
AIR_101,2023-06-07,1.61,2,1.5,120,0.51,49.07,0,0,0
AIR_101,2023-01-31,2.1,3,21.3,162,0.374,45.09,0,0,1
AIR_101,2023-09-23,2.41,3,-6.1,137,0.545,50.64,0,0,1
AIR_101,2023-02-02,2.98,2,8.9,120,0.492,48.57,0,0,1
AIR_101,2023-04-29,1.47,1,-12.8,131,0.558,49.59,0,0,0
AIR_101,2023-11-21,2.58,2,13.7,133,0.699,53.58,0,0,1
AIR_101,2023-08-04,1.63,3,6.9,125,0.437,36.96,0,0,1
AIR_101,2023-08-23,3.5,1,16.0,143,0.66,55.66,0,0,0
AIR_101,2023-07-19,1.08,2,11.5,157,0.64,50.72,0,0,0
AIR_101,2023-09-03,1.54,1,8.9,146,0.493,47.16,0,0,1
AIR_101,2023-09-17,2.49,3,-1.3,143,0.402,47.96,0,0,0
AIR_101,2023-11-02,3.13,1,7.4,147,0.461,51.27,0,0,1
AIR_101,2023-03-21,2.18,2,11.9,141,0.409,49.52,0,0,1
AIR_101,2023-04-11,2.96,2,16.3,156,0.685,48.5,0,0,1
AIR_101,2023-07-17,1.95,3,-3.5,159,0.345,42.6,0,0,1
AIR_101,2023-11-17,1.85,1,15.4,137,0.355,49.92,0,0,1
AIR_101,2023-05-06,1.98,2,15.4,148,0.424,52.81,0,0,1
AIR_101,2023-11-13,2.07,1,17.1,134,0.492,48.42,0,0,1
AIR_101,2023-06-13,3.21,3,27.4,128,0.545,43.41,0,0,1
AIR_101,2023-09-19,1.85,1,5.2,153,0.656,41.38,0,0,1
AIR_101,2023-11-26,2.01,1,6.4,133,0.267,49.98,0,0,1
AIR_101,2023-09-03,3.01,1,4.2,130,0.481,49.63,0,0,1
AIR_101,2023-05-30,2.46,3,18.2,162,0.613,45.12,0,0,0
AIR_101,2023-05-14,2.69,2,30.0,128,0.49,49.83,0,0,1
AIR_101,2023-06-08,2.68,3,15.0,130,0.803,52.81,0,0,1
AIR_101,2023-09-06,2.99,2,12.3,137,0.43,52.94,0,0,1
AIR_101,2023-05-28,1.83,1,17.5,154,0.243,54.92,0,0,1
AIR_102,2023-06-22,1.44,3,16.2,79,0.897,51.92,0,0,1
AIR_102,2023-01-31,2.23,1,15.8,56,0.807,54.25,0,0,1
AIR_102,2023-08-17,2.27,1,8.7,52,0.28,50.27,0,0,1
AIR_102,2023-12-04,2.93,3,9.2,89,0.123,45.04,0,0,0
AIR_102,2023-07-05,2.86,2,3.4,81,0.344,55.22,0,0,1
AIR_102,2023-03-01,3.08,3,20.2,93,0.687,49.59,0,0,1
AIR_102,2023-05-09,2.47,1,16.8,68,0.44,48.52,0,0,0
AIR_102,2023-04-17,2.22,3,-3.7,85,0.208,56.66,0,0,1
AIR_102,2023-03-04,3.77,1,13.6,84,0.604,51.08,0,0,1
AIR_102,2023-06-26,1.53,3,16.9,96,0.895,51.56,0,0,0
AIR_102,2023-07-30,3.6,1,7.2,72,0.407,53.77,0,0,1
AIR_102,2023-05-18,1.8,3,24.7,74,0.448,43.5,1,19555,1
AIR_102,2023-07-07,2.57,3,15.7,93,0.262,50.42,0,0,0
AIR_102,2023-10-23,1.95,2,2.9,90,0.485,45.91,0,0,1
AIR_102,2023-03-21,2.29,2,7.3,59,0.501,47.06,0,0,1
AIR_102,2023-12-24,1.85,2,14.7,69,0.256,51.07,0,0,0
AIR_102,2023-12-12,2.0,3,12.8,80,0.418,47.36,0,0,0
